desert,forest,grassland,tundra,desert_pred,forest_pred,grassland_pred,tundra_pred,desert_label,forest_label,grassland_label,tundra_label
0,0,0,1,0.5645615840462038,0.5186154886884711,0.5,0.9971569104875032,0.0,0.0,0.0,1.0
0,1,0,0,0.8905879884148484,0.509039400469801,0.8990247586467505,0.7751667754878746,0.0,0.0,1.0,0.0
1,0,0,0,0.9886279867841684,0.5421900668182499,0.6138346410811165,0.6008453953077912,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.9923635811507862,0.5915654823951174,0.6670538125476636,0.0,1.0,0.0,0.0
0,0,1,0,0.5127157618715684,0.5469151833777008,0.9914855536835244,0.7095641347114966,0.0,0.0,1.0,0.0
1,0,0,0,0.5190436893725574,0.9765934989924692,0.5751537942060199,0.6333649770382987,0.0,1.0,0.0,0.0
1,0,0,0,0.9959005925380312,0.537471069287108,0.6370071167775835,0.5,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.9967318828069024,0.5,0.5836371875501857,0.0,1.0,0.0,0.0
0,0,1,0,0.9986723165875891,0.5,0.6229794915934456,0.637861683216259,1.0,0.0,0.0,0.0
0,0,1,0,0.6379724695968304,0.5,0.9960282319970544,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5754275547583423,0.5,0.9881997755066826,0.7885340646293485,0.0,0.0,1.0,0.0
1,0,0,0,0.9960522913830172,0.5,0.624492662428132,0.6864143402281152,1.0,0.0,0.0,0.0
0,0,1,0,0.5,0.6696038143582287,0.9946623747266804,0.5794773406944682,0.0,0.0,1.0,0.0
0,0,1,0,0.5,0.9918720511964394,0.6147983418212295,0.6421006669090991,0.0,1.0,0.0,0.0
0,0,0,1,0.8130846582816211,0.5696303704498364,0.583893542771413,0.9098665795112176,0.0,0.0,0.0,1.0
0,1,0,0,0.5881086520566947,0.525526187067442,0.5062740281172963,0.993923091153047,0.0,0.0,0.0,1.0
0,1,0,0,0.7911559843862939,0.50682444211011,0.9472494886632292,0.6170310420144113,0.0,0.0,1.0,0.0
0,1,0,0,0.9034735223011982,0.5558213018946304,0.9588116945142086,0.5,1.0,0.0,0.0,0.0
1,0,0,0,0.6849925599235477,0.5532590250093968,0.9883427873068388,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.6181042453139084,0.5,0.5,0.9975142531484784,0.0,0.0,0.0,1.0
0,0,0,1,0.5793924852852766,0.5011054706442062,0.5,0.997950593936053,0.0,0.0,0.0,1.0
0,0,0,1,0.5912358431340043,0.5096968173584993,0.5,0.9949388396439136,0.0,0.0,0.0,1.0
0,0,1,0,0.5563106828484217,0.5082098912844967,0.998611022419344,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.9927399686722472,0.5,0.7174727067347482,0.688752003352698,1.0,0.0,0.0,0.0
0,0,1,0,0.5,0.7140755368960738,0.91100227999507,0.8258960093870731,0.0,0.0,1.0,0.0
0,1,0,0,0.9840570600673728,0.5041443650487639,0.5547338160546947,0.7056980343977902,1.0,0.0,0.0,0.0
0,0,0,1,0.5612090902605851,0.5,0.5,0.9984665859033552,0.0,0.0,0.0,1.0
0,0,1,0,0.5608611218083028,0.5302507807609111,0.9965551650152472,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.691709432063473,0.5,0.578388172723414,0.9857909052650784,0.0,0.0,0.0,1.0
0,0,1,0,0.5909723276458466,0.559757783127279,0.9948638158205744,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.6902483000331597,0.6299943529261307,0.595011914736096,0.9581327402477712,0.0,0.0,0.0,1.0
0,0,1,0,0.703848283248468,0.523498080715376,0.993979184039338,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.7874837414230657,0.5,0.9893219147142722,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.7325836133968157,0.5345861380475314,0.9889959714595364,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5078541638798397,0.6204806768936107,0.995129900394606,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.6885147247538291,0.5,0.5,0.9999449282697096,0.0,0.0,0.0,1.0
0,1,0,0,0.9827776373734872,0.5,0.8260416282132085,0.5,1.0,0.0,0.0,0.0
0,0,0,1,0.6438060167192282,0.5,0.5,0.9989461827965568,0.0,0.0,0.0,1.0
1,0,0,0,0.8662204369393792,0.5,0.5,0.9845151185818812,1.0,0.0,0.0,0.0
0,1,0,0,0.5129244773767693,0.9892966380280614,0.5726508952120518,0.5696132887347202,0.0,1.0,0.0,0.0
0,1,0,0,0.5049708058582906,0.9886267751496,0.6035253285530527,0.5249911291783854,0.0,1.0,0.0,0.0
0,0,1,0,0.5889215189852728,0.9795249579217412,0.605508170603092,0.5294880919963092,0.0,1.0,0.0,0.0
0,1,0,0,0.5248719022777064,0.983474721793412,0.5582654292581973,0.6054884299378007,0.0,1.0,0.0,0.0
1,0,0,0,0.991172371948495,0.5082663364570895,0.7729716988272867,0.5271218000966265,1.0,0.0,0.0,0.0
0,1,0,0,0.5249721534716434,0.9899422916354724,0.5972239673477416,0.5069259221785127,0.0,1.0,0.0,0.0
0,1,0,0,0.6582906883470837,0.5278347840560342,0.9900771618509908,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.6813179363580716,0.5,0.9974008513947646,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5099622254909968,0.9887674144353872,0.5390148855514924,0.595472232842065,0.0,1.0,0.0,0.0
0,0,0,1,0.6434246283843958,0.5,0.5,0.9984413126053374,0.0,0.0,0.0,1.0
1,0,0,0,0.9925556695492064,0.52377941768818,0.7243920004767774,0.5,1.0,0.0,0.0,0.0
1,0,0,0,0.5835992239240217,0.5,0.9970357806011092,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.9913534803361936,0.5339198970994457,0.6188588022704289,0.5845633594927523,1.0,0.0,0.0,0.0
1,0,0,0,0.9556123479045554,0.5000953674304841,0.5402637351225669,0.8373184009858956,1.0,0.0,0.0,0.0
0,0,0,1,0.6626807198908335,0.5576541573584981,0.985440611366464,0.5,0.0,0.0,0.0,1.0
0,1,0,0,0.5041107931579626,0.9894077154032872,0.5565508824789117,0.5744311981357231,0.0,1.0,0.0,0.0
0,0,1,0,0.5728208054575503,0.5158661216994261,0.9959669322615196,0.5590858967317236,0.0,0.0,1.0,0.0
1,0,0,0,0.9945430601047722,0.5358891991730633,0.6480923520234466,0.5192250778060286,1.0,0.0,0.0,0.0
0,0,0,1,0.5878160764611812,0.6164453039203555,0.5,0.993493902814819,0.0,0.0,0.0,1.0
0,0,0,1,0.6868927091786268,0.5,0.5,0.9852083813068352,0.0,0.0,0.0,1.0
0,0,0,1,0.5706814228631597,0.6315677587715568,0.5,0.9930986722817454,0.0,0.0,0.0,1.0
0,1,0,0,0.5,0.9807742576435928,0.6833062739078951,0.5653622225823293,0.0,0.0,1.0,0.0
1,0,0,0,0.993111089753508,0.5,0.6363711678777171,0.5845456275932196,1.0,0.0,0.0,0.0
0,0,0,1,0.639757626014926,0.5,0.5,0.994184919090961,0.0,0.0,0.0,1.0
0,0,0,1,0.6614596253648273,0.6949124060250471,0.5,0.9678427464665318,0.0,0.0,0.0,1.0
0,1,0,0,0.5159775270450033,0.5,0.9960128776874289,0.6296640612213716,0.0,0.0,1.0,0.0
0,0,0,1,0.6498046759826227,0.5,0.5,0.9950056409246836,0.0,0.0,0.0,1.0
0,0,0,1,0.666152478383201,0.5,0.5184991370046208,0.9958797214054934,0.0,0.0,0.0,1.0
0,1,0,0,0.6162281928986213,0.5280250574547966,0.9946423378300292,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.6162183327250893,0.5,0.5,0.9982409643504908,0.0,0.0,0.0,1.0
0,0,0,1,0.6334755736020645,0.5,0.5,0.9974620173276748,0.0,0.0,0.0,1.0
0,1,0,0,0.5543721633219151,0.9770263924957872,0.6018070723927333,0.5457013693182459,0.0,1.0,0.0,0.0
1,0,0,0,0.9958887295854276,0.5409761352618195,0.5993867021257243,0.5287216638970823,1.0,0.0,0.0,0.0
1,0,0,0,0.9963987076155896,0.5417282841336172,0.6228444129076854,0.5,1.0,0.0,0.0,0.0
0,0,0,1,0.6098543734862942,0.5,0.5,0.9955713928047434,0.0,0.0,0.0,1.0
0,0,0,1,0.6533128618692358,0.5,0.5,0.99822930087323,0.0,0.0,0.0,1.0
0,0,0,1,0.6430953200033326,0.5,0.5,0.9978716935153652,0.0,0.0,0.0,1.0
0,0,1,0,0.7464996537891937,0.5180173105948291,0.9932046346839938,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5209648236799738,0.9893772686506588,0.573522048077263,0.5429721994505337,0.0,1.0,0.0,0.0
1,0,0,0,0.992444296481134,0.5175660943641431,0.6283599454261352,0.6072627304884657,1.0,0.0,0.0,0.0
0,0,1,0,0.992113154945828,0.5,0.6183238501055505,0.6863804940086226,1.0,0.0,0.0,0.0
0,1,0,0,0.5677613016096278,0.9860801826237192,0.5833883346702939,0.5356883599624489,0.0,1.0,0.0,0.0
0,0,1,0,0.8067223751360452,0.5710458192472224,0.9123064848439116,0.5744144560273805,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.9926766772643412,0.5179758720651434,0.5990692113485514,0.0,1.0,0.0,0.0
0,0,1,0,0.6439736435726479,0.5007690334216313,0.9923569836475422,0.5,0.0,0.0,1.0,0.0
0,0,1,0,0.6515498213710947,0.5,0.99667841684767,0.5,0.0,0.0,1.0,0.0
0,0,1,0,0.6263951748776527,0.5,0.9971402084870932,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.5,0.9929695146600748,0.5655465692436217,0.5650155588813938,0.0,1.0,0.0,0.0
0,0,1,0,0.9937900856220416,0.532986936200363,0.5742314692581404,0.6147736885406105,1.0,0.0,0.0,0.0
0,1,0,0,0.5032119104271299,0.9916529566720272,0.5195669167900224,0.5938662085140586,0.0,1.0,0.0,0.0
1,0,0,0,0.9976531963754433,0.5,0.6649530943209391,0.6835979629988348,1.0,0.0,0.0,0.0
1,0,0,0,0.9921549707343028,0.5941773175961726,0.7724158661043357,0.7365298436564786,1.0,0.0,0.0,0.0
0,1,0,0,0.9878758731146972,0.5295956220645582,0.5808034895650558,0.6240182485910923,1.0,0.0,0.0,0.0
0,1,0,0,0.5238908722527237,0.9892410664323094,0.5434206083104407,0.5689755432755793,0.0,1.0,0.0,0.0
0,0,1,0,0.6001385055790388,0.543026297372262,0.9972300040410664,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.9959744755780184,0.5026250240423039,0.5754440025120209,0.0,1.0,0.0,0.0
1,0,0,0,0.5323949289605552,0.626104000954006,0.6158964467798569,0.9847354099492568,0.0,0.0,1.0,0.0
0,0,0,1,0.6753801854278217,0.5,0.5,0.9955957365958328,0.0,0.0,0.0,1.0
0,0,0,1,0.5754305545381799,0.5749622669279916,0.5241506671849551,0.9949097365948232,0.0,0.0,0.0,1.0
0,0,1,0,0.998677314575225,0.5,0.67545270767086,0.5280080566216139,1.0,0.0,0.0,0.0
0,0,1,0,0.9525938983786292,0.5271512694893596,0.9285610961495382,0.5,1.0,0.0,0.0,0.0
1,0,0,0,0.9611148284862734,0.516336904513893,0.8340756120843125,0.6428152276093685,1.0,0.0,0.0,0.0
0,0,1,0,0.6395056930735589,0.5298195531588984,0.9946930455956682,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.5394157638492847,0.9834681953215678,0.5629275947360509,0.5830334399687211,0.0,1.0,0.0,0.0
0,1,0,0,0.520698407145921,0.9941216294019768,0.5347993406424206,0.5675356147877598,0.0,1.0,0.0,0.0
0,1,0,0,0.542315829575727,0.5352599137953356,0.5604813047814069,0.9930727078789728,0.0,0.0,0.0,1.0
0,1,0,0,0.5,0.9881856159315864,0.5180254062958957,0.6419961612556555,0.0,1.0,0.0,0.0
0,1,0,0,0.5260108436765919,0.9798828426605444,0.5587135631503176,0.6129933428011792,0.0,1.0,0.0,0.0
0,0,0,1,0.5271270725837914,0.5348082380195388,0.5307254886537903,0.9965950777718816,0.0,0.0,0.0,1.0
0,0,1,0,0.6765392167134591,0.5,0.9980474791223264,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5557646467556979,0.9820415875701596,0.6261989344534413,0.5093403841615839,0.0,1.0,0.0,0.0
0,1,0,0,0.5177752592923579,0.989406226105681,0.5347573892110268,0.6043247197423163,0.0,1.0,0.0,0.0
0,0,0,1,0.5911442961113076,0.5,0.5078062926043305,0.995307003043065,0.0,0.0,0.0,1.0
0,1,0,0,0.526041776404444,0.9894283592923456,0.581406058944037,0.5202883931757741,0.0,1.0,0.0,0.0
0,0,1,0,0.6412789841986445,0.5049511661988214,0.9952600466240874,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.604227399915327,0.5032847051148654,0.5,0.9959839679347884,0.0,0.0,0.0,1.0
0,1,0,0,0.5049860221604888,0.5844922641113132,0.9928197706009758,0.6467691400700362,0.0,0.0,1.0,0.0
0,1,0,0,0.6321223189707519,0.5,0.9956131151112376,0.5575942931132049,0.0,0.0,1.0,0.0
0,1,0,0,0.551410436619317,0.9739709209648032,0.7683039357723451,0.5,0.0,1.0,0.0,0.0
1,0,0,0,0.9726862900764816,0.5,0.8863428048976422,0.7782139388432807,1.0,0.0,0.0,0.0
0,0,0,1,0.5,0.5066723885639343,0.8756762018723614,0.9825942845145186,0.0,0.0,0.0,1.0
1,0,0,0,0.9964701636957078,0.5307370305401778,0.6534264300150046,0.5,1.0,0.0,0.0,0.0
0,1,0,0,0.5005757228720941,0.994875490703251,0.5019065645318967,0.6020660443672863,0.0,1.0,0.0,0.0
0,1,0,0,0.5005172247084821,0.5395525031157297,0.9955577865075788,0.6182306541008528,0.0,0.0,1.0,0.0
1,0,0,0,0.5,0.9934723539308414,0.7085832062770658,0.6867558475486789,0.0,1.0,0.0,0.0
0,0,0,1,0.634353894243513,0.5,0.5,0.9972006108929052,0.0,0.0,0.0,1.0
1,0,0,0,0.9529599081921596,0.5034647923427306,0.8620069603418359,0.6139476440315221,1.0,0.0,0.0,0.0
0,0,1,0,0.5957285090863457,0.5,0.9983659365133484,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.9881175615156856,0.5,0.8250604386841773,0.5328022864800007,1.0,0.0,0.0,0.0
1,0,0,0,0.9841308932552628,0.5298955008082966,0.7620505246989364,0.5507104922966438,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.98928491769588,0.5242371442884292,0.628379919113381,0.0,1.0,0.0,0.0
0,0,1,0,0.5,0.9935835478475308,0.5366231134357262,0.6013138427467649,0.0,1.0,0.0,0.0
0,0,0,1,0.6190959158128181,0.5075222240317484,0.5,0.9938146208918144,0.0,0.0,0.0,1.0
0,1,0,0,0.6838207847473015,0.5,0.9977712264708626,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.995882741303763,0.5251562201639222,0.5946582748403816,0.0,1.0,0.0,0.0
0,1,0,0,0.5456328785883451,0.9859654350093912,0.5811363070132851,0.5653556389613954,0.0,1.0,0.0,0.0
0,1,0,0,0.5442682710412494,0.987567611498549,0.5752735464650189,0.5423978265645394,0.0,1.0,0.0,0.0
0,0,0,1,0.6514202799501658,0.5072196025341063,0.7562002372874739,0.9274769647132588,0.0,0.0,0.0,1.0
0,1,0,0,0.990298768805476,0.5,0.8141598231388736,0.515410167969116,1.0,0.0,0.0,0.0
1,0,0,0,0.9925990599311116,0.5,0.6391023196093404,0.6349868714863196,1.0,0.0,0.0,0.0
0,0,1,0,0.866475422417826,0.5,0.8932021736344234,0.8494531003026399,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.995988028443576,0.5327051694768856,0.5905328509148876,0.0,1.0,0.0,0.0
0,0,1,0,0.6051463912905307,0.5,0.9976007732709726,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5535447583908821,0.9841617608621988,0.5670479695548946,0.5696687854379466,0.0,1.0,0.0,0.0
1,0,0,0,0.9880044494671716,0.520848249310655,0.6424327651606906,0.6150172452777004,1.0,0.0,0.0,0.0
0,0,1,0,0.661715499542409,0.5037418203362877,0.9906558229397904,0.6284594058657162,0.0,0.0,1.0,0.0
0,0,0,1,0.6506957515917684,0.5,0.5,0.996871148734009,0.0,0.0,0.0,1.0
0,0,1,0,0.522960118523224,0.9740241844842648,0.5488742956135977,0.6406980418232067,0.0,1.0,0.0,0.0
1,0,0,0,0.9866683871418214,0.5,0.7893148651540992,0.5206689328821645,1.0,0.0,0.0,0.0
0,1,0,0,0.9927143823205004,0.5412672955323146,0.633640881696302,0.5447968651572086,1.0,0.0,0.0,0.0
1,0,0,0,0.9720533996238068,0.5200709079375962,0.885306025421358,0.5,1.0,0.0,0.0,0.0
0,0,1,0,0.6175974157486578,0.5333220362642898,0.998804429259118,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.6499563555404193,0.9421622036902354,0.8564091946711846,0.5,0.0,1.0,0.0,0.0
0,0,0,1,0.7767256822745765,0.5,0.5,0.9935243053872284,0.0,0.0,0.0,1.0
1,0,0,0,0.9947589487948508,0.5491012238713884,0.6214764966850033,0.5158659132932297,1.0,0.0,0.0,0.0
0,0,0,1,0.5161227976303684,0.5,0.6011948850782209,0.9965317395804022,0.0,0.0,0.0,1.0
0,0,0,1,0.6918563337992533,0.5,0.5,0.9937294021828026,0.0,0.0,0.0,1.0
0,0,0,1,0.6060384695633374,0.5,0.5,0.9989323723413028,0.0,0.0,0.0,1.0
0,0,0,1,0.6032847761592822,0.5,0.5,0.9990118066258442,0.0,0.0,0.0,1.0
0,0,0,1,0.7403684742886494,0.5076599684100175,0.5,0.9806434043002574,0.0,0.0,0.0,1.0
0,0,0,1,0.6218602268732669,0.5092127922009448,0.5203223564209308,0.9894718328388415,0.0,0.0,0.0,1.0
0,1,0,0,0.7049127826132434,0.5,0.9952689237578968,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.997578691158885,0.5046773678534023,0.5392798331557968,0.6528520927695303,1.0,0.0,0.0,0.0
0,0,0,1,0.5908934638005958,0.5,0.5,0.9985194390671498,0.0,0.0,0.0,1.0
0,1,0,0,0.502010627056563,0.988970914863674,0.5740821722546396,0.5461135405021396,0.0,1.0,0.0,0.0
1,0,0,0,0.97958910119869,0.53882800202911,0.5945824358856285,0.7166940609730055,1.0,0.0,0.0,0.0
0,0,1,0,0.6004537767299113,0.5298749883976659,0.9957418136901856,0.5081103407974821,0.0,0.0,1.0,0.0
0,0,1,0,0.5743556533018889,0.5735263853148234,0.9949240223125524,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.9953798131916192,0.544305867404116,0.6202623511702909,0.5125783884700196,1.0,0.0,0.0,0.0
0,0,0,1,0.5,0.5721423603672366,0.7809395237886917,0.9902273434081896,0.0,0.0,0.0,1.0
0,0,0,1,0.7791458036765055,0.5,0.5,0.9978771823400764,0.0,0.0,0.0,1.0
0,0,1,0,0.6089871615710968,0.5648796459434434,0.994493802740592,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.6955185422476872,0.5,0.994813363475439,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.6095091180278345,0.5759017420731469,0.9919476693519192,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.5041723307312241,0.9942618015481514,0.5184058042121531,0.5747948778793583,0.0,1.0,0.0,0.0
0,0,1,0,0.697936460701797,0.5,0.9972562530875914,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.5783822933419365,0.5343225276145535,0.5,0.992508201958661,0.0,0.0,0.0,1.0
1,0,0,0,0.9879750497251076,0.5418294446637285,0.6804135959381871,0.5633260057334425,1.0,0.0,0.0,0.0
1,0,0,0,0.989755116931353,0.5000430345534216,0.5242735364877431,0.7488084237660766,1.0,0.0,0.0,0.0
0,1,0,0,0.5201913949459096,0.9891106380768456,0.5759971945671074,0.5414270461621538,0.0,1.0,0.0,0.0
0,0,0,1,0.6928960127811546,0.5,0.5268462777880614,0.9830762195715836,0.0,0.0,0.0,1.0
0,1,0,0,0.5021797261881952,0.9934160162695752,0.6293462174073757,0.5,0.0,1.0,0.0,0.0
1,0,0,0,0.9953025842511242,0.5553098596043836,0.6060419063342575,0.6008798957758481,1.0,0.0,0.0,0.0
0,0,1,0,0.8374434292401853,0.6557486193275887,0.6624125543141133,0.7884709254531554,0.0,0.0,1.0,0.0
0,1,0,0,0.6823715904303402,0.5184088994529389,0.5,0.994748952942825,0.0,0.0,0.0,1.0
0,0,1,0,0.5592379130658783,0.5874450097955811,0.9950579690413994,0.5021601408433396,0.0,0.0,1.0,0.0
1,0,0,0,0.9962174418401304,0.5415186127559727,0.6369649555911387,0.5,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.985011822248346,0.54484047777392,0.6230975017967788,0.0,1.0,0.0,0.0
1,0,0,0,0.9820394093913384,0.5,0.5,0.8228671154736704,1.0,0.0,0.0,0.0
0,1,0,0,0.9427936320938928,0.5130346530478487,0.9378786283571776,0.5366633231573802,0.0,0.0,1.0,0.0
0,0,0,1,0.625610466787415,0.5047854660968939,0.5,0.9927773741695574,0.0,0.0,0.0,1.0
0,0,1,0,0.7891398242301562,0.5,0.9928294654613008,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.5,0.9912767319951116,0.5560247186597386,0.5913615929280572,0.0,1.0,0.0,0.0
0,1,0,0,0.6523291809308401,0.5153803194657812,0.9924237949385968,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.9930561423673712,0.602854297528067,0.5511303504612005,0.0,1.0,0.0,0.0
0,0,1,0,0.6233127103249166,0.5240313629770992,0.9967559381103742,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.5685460999741612,0.52504709157853,0.5162129688947773,0.9950761601921052,0.0,0.0,0.0,1.0
1,0,0,0,0.5,0.7872929365537623,0.905396270245282,0.5762890340760174,0.0,0.0,1.0,0.0
1,0,0,0,0.9683290900627988,0.5884061383688098,0.6118804974426312,0.7121043102721566,1.0,0.0,0.0,0.0
0,0,1,0,0.5,0.9900037485504144,0.5581877519625495,0.7124646067161635,0.0,1.0,0.0,0.0
0,0,1,0,0.65240098553101,0.614651394480969,0.9850276535605748,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.7797944051666281,0.6943019880098706,0.7753601634324405,0.731760200433786,1.0,0.0,0.0,0.0
0,0,0,1,0.640944726060974,0.5,0.5,0.9965060707978056,0.0,0.0,0.0,1.0
1,0,0,0,0.5017026056850642,0.5,0.9371849148286197,0.9729711934957416,1.0,0.0,0.0,0.0
0,0,1,0,0.5289522182098169,0.6142797508589282,0.9953296800922544,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5235263990802791,0.990713636391488,0.6117395106114524,0.5044316457487914,0.0,1.0,0.0,0.0
0,1,0,0,0.5298640324424568,0.9900741116946464,0.537028071517035,0.5797784944160641,0.0,1.0,0.0,0.0
0,0,0,1,0.6639329769443717,0.5,0.5,0.9976120467339517,0.0,0.0,0.0,1.0
0,1,0,0,0.5186301515510485,0.9918557278376168,0.5243319819986189,0.5833395209392673,0.0,1.0,0.0,0.0
0,0,0,1,0.6511300974521732,0.5,0.5,0.9956422318571152,0.0,0.0,0.0,1.0
0,0,0,1,0.57153205020692,0.5234189513002158,0.6515908228164424,0.9850629717724354,0.0,0.0,0.0,1.0
0,0,1,0,0.6340317614172799,0.9354083228619196,0.7614032296756481,0.5,0.0,1.0,0.0,0.0
1,0,0,0,0.9954585965670234,0.5,0.6444753289985435,0.5879147517701264,1.0,0.0,0.0,0.0
1,0,0,0,0.9730765923772224,0.518174795576666,0.8738025420140739,0.5107777930128036,1.0,0.0,0.0,0.0
0,1,0,0,0.5290439567982422,0.9900521898399416,0.5354559146201802,0.5687180358976418,0.0,1.0,0.0,0.0
1,0,0,0,0.9940460446010908,0.5251457116998102,0.6775844878485505,0.5042063123062284,1.0,0.0,0.0,0.0
0,1,0,0,0.876911390676627,0.5,0.953942429385924,0.6236917122463932,0.0,0.0,1.0,0.0
0,1,0,0,0.5763718165716123,0.5474931204654876,0.9906651407375336,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.5781764864649157,0.5,0.5,0.9966406002339382,0.0,0.0,0.0,1.0
0,1,0,0,0.992396181749954,0.5097903760092234,0.7428719663908185,0.5,1.0,0.0,0.0,0.0
1,0,0,0,0.7057118370042257,0.8554203640309289,0.7307498355369356,0.5461253821691785,1.0,0.0,0.0,0.0
0,0,1,0,0.8313033642351543,0.5222749097433066,0.975497447463401,0.5410152394690916,0.0,0.0,1.0,0.0
0,0,0,1,0.5,0.9886501810523052,0.5504572211238485,0.6027634045079573,0.0,1.0,0.0,0.0
1,0,0,0,0.994678024952808,0.5,0.5685184951155274,0.8034683510875021,1.0,0.0,0.0,0.0
0,0,1,0,0.5,0.5821875331196203,0.9937595717698678,0.5852163050050517,0.0,0.0,1.0,0.0
0,1,0,0,0.6673576691307721,0.5456056443618071,0.9911367874383676,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.5461785028167083,0.5,0.5,0.9992846806572973,0.0,0.0,0.0,1.0
0,0,0,1,0.5628011478658198,0.5719569284809055,0.9941464748682292,0.5,0.0,0.0,1.0,0.0
1,0,0,0,0.5,0.9835176464436112,0.6562515110912448,0.5356562112699828,0.0,1.0,0.0,0.0
0,1,0,0,0.5,0.5642607766691287,0.583578728078375,0.9927230301170016,0.0,0.0,0.0,1.0
0,0,1,0,0.6338529713064184,0.5,0.9979906812565874,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.667874708414484,0.5523549845830951,0.9862031239342416,0.5105120916907138,0.0,0.0,1.0,0.0
0,1,0,0,0.7116723971667979,0.8370341292061614,0.5748057453597183,0.8818768024607905,0.0,0.0,1.0,0.0
0,0,1,0,0.995356031900757,0.5,0.7302154198306181,0.6393668546239151,1.0,0.0,0.0,0.0
0,1,0,0,0.666071587355567,0.5,0.9955490475171762,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.993286884296508,0.5373911725195994,0.5742146231064347,0.0,1.0,0.0,0.0
0,0,0,1,0.5863320680080402,0.5,0.5,0.9982587337187252,0.0,0.0,0.0,1.0
0,0,1,0,0.5394674156805754,0.7736231435236145,0.9596817192859604,0.6100619191885482,0.0,0.0,1.0,0.0
0,1,0,0,0.5243333143522723,0.9785933166017492,0.5307072739314981,0.656553685660985,0.0,1.0,0.0,0.0
0,0,0,1,0.6242748556541824,0.5,0.5254527666374129,0.992659050094482,0.0,0.0,0.0,1.0
1,0,0,0,0.7420339620874602,0.5,0.9986098340444288,0.5,0.0,0.0,1.0,0.0
0,0,0,1,0.629623947691298,0.5,0.5,0.9926698347694338,0.0,0.0,0.0,1.0
1,0,0,0,0.9922935633431909,0.5328600614237625,0.6742924952921534,0.5193060644107781,1.0,0.0,0.0,0.0
0,0,0,1,0.6012713454578497,0.5,0.5,0.996676582017275,0.0,0.0,0.0,1.0
1,0,0,0,0.8356833088661348,0.5929595625115993,0.8263820805646132,0.7357835667703526,0.0,0.0,1.0,0.0
1,0,0,0,0.8714337039458825,0.5648098361529973,0.9729019934036682,0.5,0.0,0.0,1.0,0.0
0,1,0,0,0.5,0.99483428115347,0.5908051065328852,0.5803736702909037,0.0,1.0,0.0,0.0
1,0,0,0,0.9906023506417188,0.5465851647681612,0.6254775373026478,0.5593832339114562,1.0,0.0,0.0,0.0
0,1,0,0,0.5,0.98269719707,0.6374048084209643,0.6298709941308701,0.0,1.0,0.0,0.0
0,0,1,0,0.5,0.9890868845882153,0.5678214707522156,0.5938231732592335,0.0,0.0,1.0,0.0
0,1,0,0,0.991690094318186,0.5314646072166941,0.6031055114967828,0.6385433504031512,1.0,0.0,0.0,0.0
0,1,0,0,0.6161952994384866,0.5317317272140208,0.9953184863256024,0.5,0.0,0.0,1.0,0.0
